Estado;Tipo de crimen;Ocurrencias;Fecha
Bahia;Hurto en el vehículo;359;01/06/2021
Bahia;Homicidio doloso;430;01/06/2021
Bahia;Lesiones corporales seguidas de muerte;3;01/06/2021
Bahia;Robo a entidad financiera;2;01/06/2021
Bahia;Robo de mercancía;9;01/06/2021
Bahia;Robo de vehiculo;907;01/06/2021
Bahia;Robo seguido de muerte;15;01/06/2021
Bahia;Tentativa de homicidio;159;01/06/2021
Bahia;Violación;296;01/07/2021
Bahia;Hurto en el vehículo;327;01/07/2021
Bahia;Homicidio doloso;403;01/07/2021
Bahia;Lesiones corporales seguidas de muerte;7;01/07/2021
Bahia;Robo a entidad financiera;0;01/07/2021
Bahia;Robo de mercancía;9;01/07/2021
Bahia;Robo de vehiculo;915;01/07/2021
Bahia;Robo seguido de muerte;13;01/07/2021
Bahia;Tentativa de homicidio;173;01/07/2021
Bahia;Violación;289;01/08/2021
Bahia;Hurto en el vehículo;381;01/08/2021
Bahia;Homicidio doloso;422;01/08/2021
Bahia;Lesiones corporales seguidas de muerte;4;01/08/2021
Bahia;Robo a entidad financiera;2;01/08/2021
Bahia;Robo de mercancía;9;01/08/2021
Bahia;Robo de vehiculo;795;01/08/2021
Bahia;Robo seguido de muerte;6;01/08/2021
Bahia;Tentativa de homicidio;191;01/08/2021
Bahia;Violación;265;01/09/2021
Bahia;Hurto en el vehículo;368;01/09/2021
Bahia;Homicidio doloso;425;01/09/2021
Bahia;Lesiones corporales seguidas de muerte;5;01/09/2021
Bahia;Robo a entidad financiera;1;01/09/2021
Bahia;Robo de mercancía;21;01/09/2021
Bahia;Robo de vehiculo;968;01/09/2021
Bahia;Robo seguido de muerte;9;01/09/2021
Bahia;Tentativa de homicidio;171;01/09/2021
Bahia;Violación;264;01/10/2021
Bahia;Hurto en el vehículo;402;01/10/2021
Bahia;Homicidio doloso;430;01/10/2021
Bahia;Lesiones corporales seguidas de muerte;4;01/10/2021
Bahia;Robo a entidad financiera;1;01/10/2021
Bahia;Robo de mercancía;20;01/10/2021
Bahia;Robo de vehiculo;1012;01/10/2021
Bahia;Robo seguido de muerte;9;01/10/2021
Bahia;Tentativa de homicidio;187;01/10/2021
Bahia;Violación;225;01/11/2021
Bahia;Hurto en el vehículo;443;01/11/2021
Bahia;Homicidio doloso;389;01/11/2021
Bahia;Lesiones corporales seguidas de muerte;3;01/11/2021
Bahia;Robo a entidad financiera;0;01/11/2021
Bahia;Robo de mercancía;26;01/11/2021
Bahia;Robo de vehiculo;1041;01/11/2021
Bahia;Robo seguido de muerte;12;01/11/2021
Bahia;Tentativa de homicidio;152;01/11/2021
Bahia;Violación;224;01/12/2021
Bahia;Hurto en el vehículo;443;01/12/2021
Bahia;Homicidio doloso;389;01/12/2021
Bahia;Lesiones corporales seguidas de muerte;3;01/12/2021
Bahia;Robo a entidad financiera;0;01/12/2021
Bahia;Robo de mercancía;26;01/12/2021
Bahia;Robo de vehiculo;919;01/12/2021
Bahia;Robo seguido de muerte;4;01/12/2021
Bahia;Tentativa de homicidio;118;01/12/2021
Ceará;Violación;140;01/01/2021
Ceará;Hurto en el vehículo;345;01/01/2021
Ceará;Homicidio doloso;285;01/01/2021
Ceará;Lesiones corporales seguidas de muerte;4;01/01/2021
Ceará;Robo a entidad financiera;0;01/01/2021
Ceará;Robo de mercancía;1;01/01/2021
Ceará;Robo de vehiculo;690;01/01/2021
Ceará;Robo seguido de muerte;4;01/01/2021
Ceará;Tentativa de homicidio;92;01/01/2021
Ceará;Violación;134;01/02/2021
Ceará;Hurto en el vehículo;267;01/02/2021
Ceará;Homicidio doloso;234;01/02/2021
Ceará;Lesiones corporales seguidas de muerte;3;01/02/2021
Ceará;Robo a entidad financiera;2;01/02/2021
Ceará;Robo de mercancía;3;01/02/2021
Ceará;Robo de vehiculo;638;01/02/2021
Ceará;Robo seguido de muerte;4;01/02/2021
Ceará;Tentativa de homicidio;63;01/02/2021
Ceará;Violación;120;01/03/2021
Ceará;Hurto en el vehículo;261;01/03/2021
Ceará;Homicidio doloso;229;01/03/2021
Ceará;Lesiones corporales seguidas de muerte;1;01/03/2021
Ceará;Robo a entidad financiera;0;01/03/2021
Ceará;Robo de mercancía;7;01/03/2021
Ceará;Robo de vehiculo;730;01/03/2021
Ceará;Robo seguido de muerte;4;01/03/2021
Ceará;Tentativa de homicidio;68;01/03/2021
Ceará;Violación;106;01/04/2021
Ceará;Hurto en el vehículo;253;01/04/2021
Ceará;Homicidio doloso;250;01/04/2021
Ceará;Lesiones corporales seguidas de muerte;1;01/04/2021
Ceará;Robo a entidad financiera;0;01/04/2021
Ceará;Robo de mercancía;2;01/04/2021
Ceará;Robo de vehiculo;696;01/04/2021
Ceará;Robo seguido de muerte;3;01/04/2021
Ceará;Tentativa de homicidio;103;01/04/2021
Ceará;Violación;152;01/05/2021
Ceará;Hurto en el vehículo;276;01/05/2021
Ceará;Homicidio doloso;222;01/05/2021
Ceará;Lesiones corporales seguidas de muerte;1;01/05/2021
Ceará;Robo a entidad financiera;1;01/05/2021
Ceará;Robo de mercancía;8;01/05/2021
Ceará;Robo de vehiculo;725;01/05/2021
Ceará;Robo seguido de muerte;6;01/05/2021
Ceará;Tentativa de homicidio;71;01/05/2021
Ceará;Violación;149;01/06/2021
Ceará;Hurto en el vehículo;321;01/06/2021
Ceará;Homicidio doloso;255;01/06/2021
Ceará;Lesiones corporales seguidas de muerte;3;01/06/2021
Ceará;Robo a entidad financiera;0;01/06/2021
Ceará;Robo de mercancía;3;01/06/2021
Ceará;Robo de vehiculo;673;01/06/2021
Ceará;Robo seguido de muerte;4;01/06/2021
Ceará;Tentativa de homicidio;77;01/06/2021
Ceará;Violación;177;01/07/2021
Ceará;Hurto en el vehículo;379;01/07/2021
Ceará;Homicidio doloso;245;01/07/2021
Ceará;Lesiones corporales seguidas de muerte;4;01/07/2021
Ceará;Robo a entidad financiera;1;01/07/2021
Ceará;Robo de mercancía;1;01/07/2021
Ceará;Robo de vehiculo;625;01/07/2021
Ceará;Robo seguido de muerte;1;01/07/2021
Ceará;Tentativa de homicidio;101;01/07/2021
Ceará;Violación;184;01/08/2021
Ceará;Hurto en el vehículo;400;01/08/2021
Ceará;Homicidio doloso;260;01/08/2021
Ceará;Lesiones corporales seguidas de muerte;1;01/08/2021
Ceará;Robo a entidad financiera;0;01/08/2021
Ceará;Robo de mercancía;1;01/08/2021
Ceará;Robo de vehiculo;606;01/08/2021
Ceará;Robo seguido de muerte;2;01/08/2021
Ceará;Tentativa de homicidio;73;01/08/2021
Ceará;Violación;167;01/09/2021
Ceará;Hurto en el vehículo;353;01/09/2021
Ceará;Homicidio doloso;271;01/09/2021
Ceará;Lesiones corporales seguidas de muerte;0;01/09/2021
Ceará;Robo a entidad financiera;1;01/09/2021
Ceará;Robo de mercancía;3;01/09/2021
Ceará;Robo de vehiculo;607;01/09/2021
Ceará;Robo seguido de muerte;3;01/09/2021
Ceará;Tentativa de homicidio;89;01/09/2021
Ceará;Violación;146;01/10/2021
Ceará;Hurto en el vehículo;408;01/10/2021
Ceará;Homicidio doloso;262;01/10/2021
Ceará;Lesiones corporales seguidas de muerte;1;01/10/2021
Ceará;Robo a entidad financiera;1;01/10/2021
Ceará;Robo de mercancía;6;01/10/2021
Ceará;Robo de vehiculo;603;01/10/2021
Ceará;Robo seguido de muerte;6;01/10/2021
Ceará;Tentativa de homicidio;98;01/10/2021
Ceará;Violación;162;01/11/2021
Ceará;Hurto en el vehículo;382;01/11/2021
Ceará;Homicidio doloso;267;01/11/2021
Ceará;Lesiones corporales seguidas de muerte;1;01/11/2021
Ceará;Robo a entidad financiera;1;01/11/2021
Ceará;Robo de mercancía;6;01/11/2021
Ceará;Robo de vehiculo;586;01/11/2021
Ceará;Robo seguido de muerte;2;01/11/2021
Ceará;Tentativa de homicidio;99;01/11/2021
Ceará;Violación;146;01/12/2021
Ceará;Hurto en el vehículo;407;01/12/2021
Ceará;Homicidio doloso;246;01/12/2021
Ceará;Lesiones corporales seguidas de muerte;3;01/12/2021
Ceará;Robo a entidad financiera;0;01/12/2021
Ceará;Robo de mercancía;4;01/12/2021
Ceará;Robo de vehiculo;626;01/12/2021
Ceará;Robo seguido de muerte;3;01/12/2021
Ceará;Tentativa de homicidio;81;01/12/2021
Distrito Federal;Violación;60;01/01/2021
Distrito Federal;Hurto en el vehículo;340;01/01/2021
Distrito Federal;Homicidio doloso;37;01/01/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/01/2021
Distrito Federal;Robo a entidad financiera;0;01/01/2021
Distrito Federal;Robo de mercancía;1;01/01/2021
Distrito Federal;Robo de vehiculo;198;01/01/2021
Distrito Federal;Robo seguido de muerte;2;01/01/2021
Distrito Federal;Tentativa de homicidio;66;01/01/2021
Distrito Federal;Violación;51;01/02/2021
Distrito Federal;Hurto en el vehículo;294;01/02/2021
Distrito Federal;Homicidio doloso;28;01/02/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/02/2021
Distrito Federal;Robo a entidad financiera;0;01/02/2021
Distrito Federal;Robo de mercancía;2;01/02/2021
Distrito Federal;Robo de vehiculo;164;01/02/2021
Distrito Federal;Robo seguido de muerte;4;01/02/2021
Distrito Federal;Tentativa de homicidio;49;01/02/2021
Distrito Federal;Violación;44;01/03/2021
Distrito Federal;Hurto en el vehículo;329;01/03/2021
Distrito Federal;Homicidio doloso;14;01/03/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/03/2021
Distrito Federal;Robo a entidad financiera;0;01/03/2021
Distrito Federal;Robo de mercancía;0;01/03/2021
Distrito Federal;Robo de vehiculo;185;01/03/2021
Distrito Federal;Robo seguido de muerte;0;01/03/2021
Distrito Federal;Tentativa de homicidio;50;01/03/2021
Distrito Federal;Violación;43;01/04/2021
Distrito Federal;Hurto en el vehículo;302;01/04/2021
Distrito Federal;Homicidio doloso;28;01/04/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/04/2021
Distrito Federal;Robo a entidad financiera;0;01/04/2021
Distrito Federal;Robo de mercancía;2;01/04/2021
Distrito Federal;Robo de vehiculo;178;01/04/2021
Distrito Federal;Robo seguido de muerte;2;01/04/2021
Distrito Federal;Tentativa de homicidio;54;01/04/2021
Distrito Federal;Violación;36;01/05/2021
Distrito Federal;Hurto en el vehículo;289;01/05/2021
Distrito Federal;Homicidio doloso;22;01/05/2021
Distrito Federal;Lesiones corporales seguidas de muerte;1;01/05/2021
Distrito Federal;Robo a entidad financiera;0;01/05/2021
Distrito Federal;Robo de mercancía;4;01/05/2021
Distrito Federal;Robo de vehiculo;169;01/05/2021
Distrito Federal;Robo seguido de muerte;1;01/05/2021
Distrito Federal;Tentativa de homicidio;55;01/05/2021
Distrito Federal;Violación;45;01/06/2021
Distrito Federal;Hurto en el vehículo;275;01/06/2021
Distrito Federal;Homicidio doloso;27;01/06/2021
Distrito Federal;Lesiones corporales seguidas de muerte;2;01/06/2021
Distrito Federal;Robo a entidad financiera;0;01/06/2021
Distrito Federal;Robo de mercancía;0;01/06/2021
Distrito Federal;Robo de vehiculo;165;01/06/2021
Distrito Federal;Robo seguido de muerte;2;01/06/2021
Distrito Federal;Tentativa de homicidio;53;01/06/2021
Distrito Federal;Violación;48;01/07/2021
Distrito Federal;Hurto en el vehículo;324;01/07/2021
Distrito Federal;Homicidio doloso;20;01/07/2021
Distrito Federal;Lesiones corporales seguidas de muerte;1;01/07/2021
Distrito Federal;Robo a entidad financiera;0;01/07/2021
Distrito Federal;Robo de mercancía;0;01/07/2021
Distrito Federal;Robo de vehiculo;147;01/07/2021
Distrito Federal;Robo seguido de muerte;0;01/07/2021
Distrito Federal;Tentativa de homicidio;54;01/07/2021
Distrito Federal;Violación;53;01/08/2021
Distrito Federal;Hurto en el vehículo;298;01/08/2021
Distrito Federal;Homicidio doloso;25;01/08/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/08/2021
Distrito Federal;Robo a entidad financiera;0;01/08/2021
Distrito Federal;Robo de mercancía;2;01/08/2021
Distrito Federal;Robo de vehiculo;169;01/08/2021
Distrito Federal;Robo seguido de muerte;1;01/08/2021
Distrito Federal;Tentativa de homicidio;40;01/08/2021
Distrito Federal;Violación;47;01/09/2021
Distrito Federal;Hurto en el vehículo;293;01/09/2021
Distrito Federal;Homicidio doloso;16;01/09/2021
Distrito Federal;Lesiones corporales seguidas de muerte;1;01/09/2021
Distrito Federal;Robo a entidad financiera;0;01/09/2021
Distrito Federal;Robo de mercancía;0;01/09/2021
Distrito Federal;Robo de vehiculo;175;01/09/2021
Distrito Federal;Robo seguido de muerte;2;01/09/2021
Distrito Federal;Tentativa de homicidio;44;01/09/2021
Distrito Federal;Violación;55;01/10/2021
Distrito Federal;Hurto en el vehículo;336;01/10/2021
Distrito Federal;Homicidio doloso;30;01/10/2021
Distrito Federal;Lesiones corporales seguidas de muerte;1;01/10/2021
Distrito Federal;Robo a entidad financiera;0;01/10/2021
Distrito Federal;Robo de mercancía;2;01/10/2021
Distrito Federal;Robo de vehiculo;191;01/10/2021
Distrito Federal;Robo seguido de muerte;3;01/10/2021
Distrito Federal;Tentativa de homicidio;55;01/10/2021
Distrito Federal;Violación;51;01/11/2021
Distrito Federal;Hurto en el vehículo;334;01/11/2021
Distrito Federal;Homicidio doloso;19;01/11/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/11/2021
Distrito Federal;Robo a entidad financiera;0;01/11/2021
Distrito Federal;Robo de mercancía;2;01/11/2021
Distrito Federal;Robo de vehiculo;144;01/11/2021
Distrito Federal;Robo seguido de muerte;1;01/11/2021
Distrito Federal;Tentativa de homicidio;48;01/11/2021
Distrito Federal;Violación;42;01/12/2021
Distrito Federal;Hurto en el vehículo;303;01/12/2021
Distrito Federal;Homicidio doloso;17;01/12/2021
Distrito Federal;Lesiones corporales seguidas de muerte;0;01/12/2021
Distrito Federal;Robo a entidad financiera;0;01/12/2021
Distrito Federal;Robo de mercancía;7;01/12/2021
Distrito Federal;Robo de vehiculo;147;01/12/2021
Distrito Federal;Robo seguido de muerte;3;01/12/2021
Distrito Federal;Tentativa de homicidio;46;01/12/2021
Espírito Santo;Violación;136;01/01/2021
Espírito Santo;Hurto en el vehículo;441;01/01/2021
Espírito Santo;Homicidio doloso;107;01/01/2021
Espírito Santo;Lesiones corporales seguidas de muerte;1;01/01/2021
Espírito Santo;Robo a entidad financiera;2;01/01/2021
Espírito Santo;Robo de mercancía;2;01/01/2021
Espírito Santo;Robo de vehiculo;279;01/01/2021
Espírito Santo;Robo seguido de muerte;5;01/01/2021
Espírito Santo;Tentativa de homicidio;210;01/01/2021
Espírito Santo;Violación;117;01/02/2021
Espírito Santo;Hurto en el vehículo;346;01/02/2021
Espírito Santo;Homicidio doloso;84;01/02/2021
Espírito Santo;Lesiones corporales seguidas de muerte;0;01/02/2021
Espírito Santo;Robo a entidad financiera;5;01/02/2021
Espírito Santo;Robo de mercancía;3;01/02/2021
Espírito Santo;Robo de vehiculo;257;01/02/2021
Espírito Santo;Robo seguido de muerte;5;01/02/2021
Espírito Santo;Tentativa de homicidio;209;01/02/2021
Espírito Santo;Violación;108;01/03/2021
Espírito Santo;Hurto en el vehículo;436;01/03/2021
Espírito Santo;Homicidio doloso;97;01/03/2021
Espírito Santo;Lesiones corporales seguidas de muerte;2;01/03/2021
Espírito Santo;Robo a entidad financiera;4;01/03/2021
Espírito Santo;Robo de mercancía;1;01/03/2021
Espírito Santo;Robo de vehiculo;336;01/03/2021
Espírito Santo;Robo seguido de muerte;5;01/03/2021
Espírito Santo;Tentativa de homicidio;210;01/03/2021
Espírito Santo;Violación;121;01/04/2021
Espírito Santo;Hurto en el vehículo;265;01/04/2021
Espírito Santo;Homicidio doloso;90;01/04/2021
Espírito Santo;Lesiones corporales seguidas de muerte;1;01/04/2021
Espírito Santo;Robo a entidad financiera;2;01/04/2021
Espírito Santo;Robo de mercancía;4;01/04/2021
Espírito Santo;Robo de vehiculo;307;01/04/2021
Espírito Santo;Robo seguido de muerte;5;01/04/2021
Espírito Santo;Tentativa de homicidio;239;01/04/2021
Espírito Santo;Violación;134;01/05/2021
Espírito Santo;Hurto en el vehículo;438;01/05/2021
Espírito Santo;Homicidio doloso;81;01/05/2021
Espírito Santo;Lesiones corporales seguidas de muerte;1;01/05/2021
Espírito Santo;Robo a entidad financiera;0;01/05/2021
Espírito Santo;Robo de mercancía;2;01/05/2021
Espírito Santo;Robo de vehiculo;366;01/05/2021
Espírito Santo;Robo seguido de muerte;4;01/05/2021
Espírito Santo;Tentativa de homicidio;212;01/05/2021
Espírito Santo;Violación;93;01/06/2021
Espírito Santo;Hurto en el vehículo;422;01/06/2021
Espírito Santo;Homicidio doloso;86;01/06/2021
Espírito Santo;Lesiones corporales seguidas de muerte;0;01/06/2021
Espírito Santo;Robo a entidad financiera;8;01/06/2021
Espírito Santo;Robo de mercancía;9;01/06/2021
Espírito Santo;Robo de vehiculo;287;01/06/2021
Espírito Santo;Robo seguido de muerte;2;01/06/2021
Espírito Santo;Tentativa de homicidio;193;01/06/2021
Espírito Santo;Violación;120;01/07/2021
Espírito Santo;Hurto en el vehículo;344;01/07/2021
Espírito Santo;Homicidio doloso;82;01/07/2021
Espírito Santo;Lesiones corporales seguidas de muerte;1;01/07/2021
Espírito Santo;Robo a entidad financiera;3;01/07/2021
Espírito Santo;Robo de mercancía;1;01/07/2021
Espírito Santo;Robo de vehiculo;289;01/07/2021
Espírito Santo;Robo seguido de muerte;1;01/07/2021
Espírito Santo;Tentativa de homicidio;159;01/07/2021
Espírito Santo;Violación;139;01/08/2021
Espírito Santo;Hurto en el vehículo;495;01/08/2021
Espírito Santo;Homicidio doloso;108;01/08/2021
Espírito Santo;Lesiones corporales seguidas de muerte;1;01/08/2021
Espírito Santo;Robo a entidad financiera;6;01/08/2021
Espírito Santo;Robo de mercancía;4;01/08/2021
Espírito Santo;Robo de vehiculo;342;01/08/2021
Espírito Santo;Robo seguido de muerte;2;01/08/2021
Espírito Santo;Tentativa de homicidio;181;01/08/2021
Espírito Santo;Violación;137;01/09/2021
Espírito Santo;Hurto en el vehículo;383;01/09/2021
Espírito Santo;Homicidio doloso;85;01/09/2021
Espírito Santo;Lesiones corporales seguidas de muerte;2;01/09/2021
Espírito Santo;Robo a entidad financiera;1;01/09/2021
Espírito Santo;Robo de mercancía;0;01/09/2021
Espírito Santo;Robo de vehiculo;273;01/09/2021
Espírito Santo;Robo seguido de muerte;1;01/09/2021
Espírito Santo;Tentativa de homicidio;204;01/09/2021
Espírito Santo;Violación;138;01/10/2021
Espírito Santo;Hurto en el vehículo;356;01/10/2021
Espírito Santo;Homicidio doloso;88;01/10/2021
Espírito Santo;Lesiones corporales seguidas de muerte;3;01/10/2021
Espírito Santo;Robo a entidad financiera;2;01/10/2021
Espírito Santo;Robo de mercancía;0;01/10/2021
Espírito Santo;Robo de vehiculo;306;01/10/2021
Espírito Santo;Robo seguido de muerte;4;01/10/2021
Espírito Santo;Tentativa de homicidio;222;01/10/2021
Espírito Santo;Violación;125;01/11/2021
Espírito Santo;Hurto en el vehículo;352;01/11/2021
Espírito Santo;Homicidio doloso;75;01/11/2021
Espírito Santo;Lesiones corporales seguidas de muerte;3;01/11/2021
Espírito Santo;Robo a entidad financiera;2;01/11/2021
Espírito Santo;Robo de mercancía;2;01/11/2021
Espírito Santo;Robo de vehiculo;324;01/11/2021
Espírito Santo;Robo seguido de muerte;3;01/11/2021
Espírito Santo;Tentativa de homicidio;206;01/11/2021
Espírito Santo;Violación;106;01/12/2021
Espírito Santo;Hurto en el vehículo;376;01/12/2021
Espírito Santo;Homicidio doloso;77;01/12/2021
Espírito Santo;Lesiones corporales seguidas de muerte;1;01/12/2021
Espírito Santo;Robo a entidad financiera;0;01/12/2021
Espírito Santo;Robo de mercancía;2;01/12/2021
Espírito Santo;Robo de vehiculo;303;01/12/2021
Espírito Santo;Robo seguido de muerte;4;01/12/2021
Espírito Santo;Tentativa de homicidio;147;01/12/2021
Goiás;Violación;56;01/01/2021
Goiás;Hurto en el vehículo;453;01/01/2021
Goiás;Homicidio doloso;119;01/01/2021
Goiás;Lesiones corporales seguidas de muerte;2;01/01/2021
Goiás;Robo a entidad financiera;0;01/01/2021
Goiás;Robo de mercancía;20;01/01/2021
Goiás;Robo de vehiculo;168;01/01/2021
Goiás;Robo seguido de muerte;1;01/01/2021
Goiás;Tentativa de homicidio;139;01/01/2021
Goiás;Violación;39;01/02/2021
Goiás;Hurto en el vehículo;351;01/02/2021
Goiás;Homicidio doloso;108;01/02/2021
Goiás;Lesiones corporales seguidas de muerte;1;01/02/2021
Goiás;Robo a entidad financiera;1;01/02/2021
Goiás;Robo de mercancía;22;01/02/2021
Goiás;Robo de vehiculo;148;01/02/2021
Goiás;Robo seguido de muerte;4;01/02/2021
Goiás;Tentativa de homicidio;98;01/02/2021
Goiás;Violación;55;01/03/2021
Goiás;Hurto en el vehículo;429;01/03/2021
Goiás;Homicidio doloso;95;01/03/2021
Goiás;Lesiones corporales seguidas de muerte;1;01/03/2021
Goiás;Robo a entidad financiera;0;01/03/2021
Goiás;Robo de mercancía;26;01/03/2021
Goiás;Robo de vehiculo;176;01/03/2021
Goiás;Robo seguido de muerte;2;01/03/2021
Goiás;Tentativa de homicidio;84;01/03/2021
